State,District,Date,Year,Month,Avg_rainfall
Telangana,Nalgonda,2022-01-10,2022,1,0.015556628
Telangana,Nalgonda,2022-01-11,2022,1,0.105957787
Telangana,Nalgonda,2022-01-12,2022,1,1.321138769
Telangana,Nalgonda,2022-01-13,2022,1,12.61452231
Telangana,Nalgonda,2022-01-14,2022,1,0.378990731
Telangana,Nalgonda,2022-01-15,2022,1,1.114748439
Telangana,Nalgonda,2022-01-16,2022,1,5.383264562
Telangana,Nalgonda,2022-01-17,2022,1,2.128458603
Telangana,Nalgonda,2022-01-18,2022,1,0.0
Telangana,Nalgonda,2022-01-19,2022,1,0.025342447
Telangana,Nalgonda,2022-01-20,2022,1,0.380005739
Telangana,Nalgonda,2022-01-21,2022,1,0.038570288
Telangana,Nalgonda,2022-01-22,2022,1,0.0
Telangana,Nalgonda,2022-01-23,2022,1,0.031714894
Telangana,Nalgonda,2022-01-24,2022,1,0.030654866
Telangana,Nalgonda,2022-01-25,2022,1,0.245210277
Telangana,Nalgonda,2022-01-26,2022,1,0.289526818
Telangana,Nalgonda,2022-01-27,2022,1,0.398267689
Telangana,Nalgonda,2022-01-28,2022,1,0.000126876
Telangana,Nalgonda,2022-01-29,2022,1,0.032615304
Telangana,Nalgonda,2022-01-30,2022,1,0.000847204
Telangana,Narayanpet,2022-01-01,2022,1,0.0
Telangana,Narayanpet,2022-01-03,2022,1,0.0
Telangana,Narayanpet,2022-01-04,2022,1,0.0
Telangana,Narayanpet,2022-01-05,2022,1,0.0
Telangana,Narayanpet,2022-01-06,2022,1,0.0
Telangana,Narayanpet,2022-01-07,2022,1,0.0
Telangana,Narayanpet,2022-01-08,2022,1,0.0
Telangana,Narayanpet,2022-01-09,2022,1,0.0
Telangana,Narayanpet,2022-01-10,2022,1,0.042098969
Telangana,Narayanpet,2022-01-11,2022,1,0.00214603
Telangana,Narayanpet,2022-01-12,2022,1,5.289852558
Telangana,Narayanpet,2022-01-13,2022,1,2.11651248
Telangana,Narayanpet,2022-01-14,2022,1,0.0
Telangana,Narayanpet,2022-01-15,2022,1,0.188973234
Telangana,Narayanpet,2022-01-16,2022,1,0.001753613
Telangana,Narayanpet,2022-01-17,2022,1,0.360434866
Telangana,Narayanpet,2022-01-18,2022,1,0.016052301
Telangana,Narayanpet,2022-01-19,2022,1,0.0
Telangana,Narayanpet,2022-01-20,2022,1,0.0
Telangana,Narayanpet,2022-01-21,2022,1,0.0
Telangana,Narayanpet,2022-01-22,2022,1,0.0
Telangana,Narayanpet,2022-01-23,2022,1,0.0
Telangana,Narayanpet,2022-01-24,2022,1,8.58e-05
Telangana,Narayanpet,2022-01-25,2022,1,0.0
Telangana,Narayanpet,2022-01-26,2022,1,0.0
Telangana,Narayanpet,2022-01-27,2022,1,0.0
Telangana,Narayanpet,2022-01-28,2022,1,0.0
Telangana,Narayanpet,2022-01-29,2022,1,0.0
Telangana,Narayanpet,2022-01-30,2022,1,0.0
Telangana,Nirmal,2022-01-01,2022,1,0.021947882
Telangana,Nirmal,2022-01-03,2022,1,0.0
Telangana,Nirmal,2022-01-04,2022,1,0.0
Telangana,Nirmal,2022-01-05,2022,1,0.000838723
Telangana,Nirmal,2022-01-06,2022,1,0.34596916
Telangana,Nirmal,2022-01-07,2022,1,0.198981062
Telangana,Nirmal,2022-01-08,2022,1,0.112130159
Telangana,Nirmal,2022-01-09,2022,1,0.447595691
Telangana,Nirmal,2022-01-10,2022,1,4.396129325
Telangana,Nirmal,2022-01-11,2022,1,2.154129707
Telangana,Nirmal,2022-01-12,2022,1,7.109608632
Telangana,Nirmal,2022-01-13,2022,1,0.185200928
Telangana,Nirmal,2022-01-14,2022,1,0.39271031
Telangana,Nirmal,2022-01-15,2022,1,0.073290247
Telangana,Nirmal,2022-01-16,2022,1,0.001630414
Telangana,Nirmal,2022-01-17,2022,1,0.0
Telangana,Nirmal,2022-01-18,2022,1,0.0
Telangana,Nirmal,2022-01-19,2022,1,0.18934751
Telangana,Nirmal,2022-01-20,2022,1,0.014007452
Telangana,Nirmal,2022-01-21,2022,1,0.0
Telangana,Nirmal,2022-01-22,2022,1,0.0
Telangana,Nirmal,2022-01-23,2022,1,0.011036649
Telangana,Nirmal,2022-01-24,2022,1,0.003597885
Telangana,Nirmal,2022-01-25,2022,1,0.0
Telangana,Nirmal,2022-01-26,2022,1,0.0
Telangana,Nirmal,2022-01-27,2022,1,0.0
Telangana,Nirmal,2022-01-28,2022,1,0.302339907
Telangana,Nirmal,2022-01-29,2022,1,0.016805806
Telangana,Nirmal,2022-01-30,2022,1,0.339659144
Telangana,Nizamabad,2022-01-01,2022,1,0.33685599
Telangana,Nizamabad,2022-01-03,2022,1,0.0
Telangana,Nizamabad,2022-01-04,2022,1,0.0
Telangana,Nizamabad,2022-01-05,2022,1,0.000949573
Telangana,Nizamabad,2022-01-06,2022,1,0.174957179
Telangana,Nizamabad,2022-01-07,2022,1,0.095456393
Telangana,Nizamabad,2022-01-08,2022,1,0.057473454
Telangana,Nizamabad,2022-01-09,2022,1,0.212191549
Telangana,Nizamabad,2022-01-10,2022,1,7.34251795
Telangana,Nizamabad,2022-01-11,2022,1,0.540237993
Telangana,Nizamabad,2022-01-12,2022,1,3.886375488
Telangana,Nizamabad,2022-01-13,2022,1,0.092628466
Telangana,Nizamabad,2022-01-14,2022,1,0.648066566
Telangana,Nizamabad,2022-01-15,2022,1,0.218263274
Telangana,Nizamabad,2022-01-16,2022,1,0.008608542
Telangana,Nizamabad,2022-01-17,2022,1,0.0
Telangana,Nizamabad,2022-01-18,2022,1,0.0
Telangana,Nizamabad,2022-01-19,2022,1,0.093044338
Telangana,Nizamabad,2022-01-20,2022,1,0.007589657
Telangana,Nizamabad,2022-01-21,2022,1,0.0
Telangana,Nizamabad,2022-01-22,2022,1,0.0
Telangana,Nizamabad,2022-01-23,2022,1,0.009156106
Telangana,Nizamabad,2022-01-24,2022,1,0.006965849
Telangana,Nizamabad,2022-01-25,2022,1,0.0
Telangana,Nizamabad,2022-01-26,2022,1,0.0
Telangana,Nizamabad,2022-01-27,2022,1,0.0
Telangana,Nizamabad,2022-01-28,2022,1,0.147398755
Telangana,Nizamabad,2022-01-29,2022,1,0.007180716
Telangana,Nizamabad,2022-01-30,2022,1,0.164601977
Telangana,Peddapalli,2022-01-01,2022,1,0.0
Telangana,Peddapalli,2022-01-03,2022,1,0.0
Telangana,Peddapalli,2022-01-04,2022,1,0.0
Telangana,Peddapalli,2022-01-05,2022,1,0.0
Telangana,Peddapalli,2022-01-06,2022,1,0.013257361
Telangana,Peddapalli,2022-01-07,2022,1,0.0
Telangana,Peddapalli,2022-01-08,2022,1,0.0
Telangana,Peddapalli,2022-01-09,2022,1,0.028498002
Telangana,Peddapalli,2022-01-10,2022,1,0.00199659
Telangana,Peddapalli,2022-01-11,2022,1,3.60996871
Telangana,Peddapalli,2022-01-12,2022,1,28.14131734
Telangana,Peddapalli,2022-01-13,2022,1,1.689514872
Telangana,Peddapalli,2022-01-14,2022,1,27.63946767
Telangana,Peddapalli,2022-01-15,2022,1,0.22042359
Telangana,Peddapalli,2022-01-16,2022,1,0.0
Telangana,Peddapalli,2022-01-17,2022,1,0.0
Telangana,Peddapalli,2022-01-18,2022,1,0.0
Telangana,Peddapalli,2022-01-19,2022,1,0.000173038
Telangana,Peddapalli,2022-01-20,2022,1,0.000199659
Telangana,Peddapalli,2022-01-21,2022,1,0.0
Telangana,Peddapalli,2022-01-22,2022,1,0.0
Telangana,Peddapalli,2022-01-23,2022,1,0.0
Telangana,Peddapalli,2022-01-24,2022,1,0.000173038
Telangana,Peddapalli,2022-01-25,2022,1,0.0
Telangana,Peddapalli,2022-01-26,2022,1,0.0
Telangana,Peddapalli,2022-01-27,2022,1,0.0
Telangana,Peddapalli,2022-01-28,2022,1,0.024784343
Telangana,Peddapalli,2022-01-29,2022,1,0.0
Telangana,Peddapalli,2022-01-30,2022,1,0.835533188
Telangana,Rangareddy,2022-01-01,2022,1,0.0
Telangana,Rangareddy,2022-01-03,2022,1,0.0
Telangana,Rangareddy,2022-01-04,2022,1,0.0
Telangana,Rangareddy,2022-01-05,2022,1,3.54e-05
Telangana,Rangareddy,2022-01-06,2022,1,0.0
Telangana,Rangareddy,2022-01-07,2022,1,0.0
Telangana,Rangareddy,2022-01-08,2022,1,0.0
Telangana,Rangareddy,2022-01-09,2022,1,0.000111952
Telangana,Rangareddy,2022-01-10,2022,1,0.0
Telangana,Rangareddy,2022-01-11,2022,1,0.002303864
Telangana,Rangareddy,2022-01-12,2022,1,1.617353657
Telangana,Rangareddy,2022-01-13,2022,1,0.291135325
Telangana,Rangareddy,2022-01-14,2022,1,0.0
Telangana,Rangareddy,2022-01-15,2022,1,1.326342069
Telangana,Rangareddy,2022-01-16,2022,1,2.963257946
Telangana,Rangareddy,2022-01-17,2022,1,0.119624152
Telangana,Rangareddy,2022-01-18,2022,1,0.000648146
Telangana,Rangareddy,2022-01-19,2022,1,0.000164983
Telangana,Rangareddy,2022-01-20,2022,1,0.014182609
Telangana,Rangareddy,2022-01-21,2022,1,0.0
Telangana,Rangareddy,2022-01-22,2022,1,0.0
Telangana,Rangareddy,2022-01-23,2022,1,0.0
Telangana,Rangareddy,2022-01-24,2022,1,0.000424241
Telangana,Rangareddy,2022-01-25,2022,1,0.0
Telangana,Rangareddy,2022-01-26,2022,1,0.0
Telangana,Rangareddy,2022-01-27,2022,1,0.003305544
Telangana,Rangareddy,2022-01-28,2022,1,0.0
Telangana,Rangareddy,2022-01-29,2022,1,0.0
Telangana,Rangareddy,2022-01-30,2022,1,8.25e-05
Telangana,Ranjanna Sircilla,2022-01-01,2022,1,0.0
Telangana,Ranjanna Sircilla,2022-01-03,2022,1,0.0
Telangana,Ranjanna Sircilla,2022-01-04,2022,1,0.0
Telangana,Ranjanna Sircilla,2022-01-05,2022,1,0.0
Telangana,Ranjanna Sircilla,2022-01-06,2022,1,0.0
Telangana,Ranjanna Sircilla,2022-01-07,2022,1,0.0
Telangana,Ranjanna Sircilla,2022-01-08,2022,1,0.010605803
Telangana,Ranjanna Sircilla,2022-01-09,2022,1,0.000582026
Telangana,Ranjanna Sircilla,2022-01-10,2022,1,0.189126042
Telangana,Ranjanna Sircilla,2022-01-11,2022,1,0.756730511
Telangana,Ranjanna Sircilla,2022-01-12,2022,1,19.31064514
Telangana,Ranjanna Sircilla,2022-01-13,2022,1,0.063295303
Telangana,Ranjanna Sircilla,2022-01-14,2022,1,0.0
Telangana,Ranjanna Sircilla,2022-01-15,2022,1,1.030832315
Telangana,Ranjanna Sircilla,2022-01-16,2022,1,0.005836425
Telangana,Ranjanna Sircilla,2022-01-17,2022,1,0.000646695
Telangana,Ranjanna Sircilla,2022-01-18,2022,1,0.0
Telangana,Ranjanna Sircilla,2022-01-19,2022,1,0.0
Telangana,Ranjanna Sircilla,2022-01-20,2022,1,0.0
Telangana,Ranjanna Sircilla,2022-01-21,2022,1,0.0
Telangana,Ranjanna Sircilla,2022-01-22,2022,1,0.0
Telangana,Ranjanna Sircilla,2022-01-23,2022,1,0.0
Telangana,Ranjanna Sircilla,2022-01-24,2022,1,0.0
Telangana,Ranjanna Sircilla,2022-01-25,2022,1,0.0
Telangana,Ranjanna Sircilla,2022-01-26,2022,1,0.0
Telangana,Ranjanna Sircilla,2022-01-27,2022,1,0.0
Telangana,Ranjanna Sircilla,2022-01-28,2022,1,0.002295768
Telangana,Ranjanna Sircilla,2022-01-29,2022,1,0.0
Telangana,Ranjanna Sircilla,2022-01-30,2022,1,0.0
Telangana,Sangareddy,2022-01-01,2022,1,0.011862146
Telangana,Sangareddy,2022-01-03,2022,1,0.0
Telangana,Sangareddy,2022-01-04,2022,1,0.0
Telangana,Sangareddy,2022-01-05,2022,1,0.0
Telangana,Sangareddy,2022-01-06,2022,1,2.64e-05
Telangana,Sangareddy,2022-01-07,2022,1,0.0
Telangana,Sangareddy,2022-01-08,2022,1,0.000579927
Telangana,Sangareddy,2022-01-09,2022,1,0.025516795
Telangana,Sangareddy,2022-01-10,2022,1,1.142957331
Telangana,Sangareddy,2022-01-11,2022,1,0.059976329
Telangana,Sangareddy,2022-01-12,2022,1,0.15897253
Telangana,Sangareddy,2022-01-13,2022,1,0.076787627
Telangana,Sangareddy,2022-01-14,2022,1,0.085671056
Telangana,Sangareddy,2022-01-15,2022,1,1.029700195
Telangana,Sangareddy,2022-01-16,2022,1,0.099279574
Telangana,Sangareddy,2022-01-17,2022,1,0.074112054
Telangana,Sangareddy,2022-01-18,2022,1,0.0
Telangana,Sangareddy,2022-01-19,2022,1,0.0
Telangana,Sangareddy,2022-01-20,2022,1,0.015183547
Telangana,Sangareddy,2022-01-21,2022,1,0.0
Telangana,Sangareddy,2022-01-22,2022,1,0.0
Telangana,Sangareddy,2022-01-23,2022,1,0.001575029
Telangana,Sangareddy,2022-01-24,2022,1,0.103635618
Telangana,Sangareddy,2022-01-25,2022,1,0.0
Telangana,Sangareddy,2022-01-26,2022,1,0.0
Telangana,Sangareddy,2022-01-27,2022,1,3.95e-05
Telangana,Sangareddy,2022-01-28,2022,1,0.000197702
Telangana,Sangareddy,2022-01-29,2022,1,0.0
Telangana,Sangareddy,2022-01-30,2022,1,0.002774424
Telangana,Siddipet,2022-01-01,2022,1,0.0
Telangana,Siddipet,2022-01-03,2022,1,0.0
Telangana,Siddipet,2022-01-04,2022,1,0.0
Telangana,Siddipet,2022-01-05,2022,1,0.001557374
Telangana,Siddipet,2022-01-06,2022,1,7.91e-06
Telangana,Siddipet,2022-01-07,2022,1,0.0
Telangana,Siddipet,2022-01-08,2022,1,0.364046108
Telangana,Siddipet,2022-01-09,2022,1,0.17358003
Telangana,Siddipet,2022-01-10,2022,1,0.00601605
Telangana,Siddipet,2022-01-11,2022,1,2.199494646
Telangana,Siddipet,2022-01-12,2022,1,9.137581032
Telangana,Siddipet,2022-01-13,2022,1,2.490304638
Telangana,Siddipet,2022-01-14,2022,1,0.101189798
Telangana,Siddipet,2022-01-15,2022,1,1.869402458
Telangana,Siddipet,2022-01-16,2022,1,0.172410023
Telangana,Siddipet,2022-01-17,2022,1,0.588734892
Telangana,Siddipet,2022-01-18,2022,1,0.0
Telangana,Siddipet,2022-01-19,2022,1,0.0
Telangana,Siddipet,2022-01-20,2022,1,0.000403178
Telangana,Siddipet,2022-01-21,2022,1,0.0
Telangana,Siddipet,2022-01-22,2022,1,0.0
Telangana,Siddipet,2022-01-23,2022,1,0.0
Telangana,Siddipet,2022-01-24,2022,1,0.091300076
Telangana,Siddipet,2022-01-25,2022,1,0.0
Telangana,Siddipet,2022-01-26,2022,1,0.0
Telangana,Siddipet,2022-01-27,2022,1,0.000403178
Telangana,Siddipet,2022-01-28,2022,1,0.048120492
Telangana,Siddipet,2022-01-29,2022,1,0.0
Telangana,Siddipet,2022-01-30,2022,1,0.000110676
Telangana,Suryapet,2022-01-01,2022,1,0.1056992
Telangana,Suryapet,2022-01-03,2022,1,0.0
Telangana,Suryapet,2022-01-04,2022,1,1.508933917
Telangana,Suryapet,2022-01-05,2022,1,0.107952477
Telangana,Suryapet,2022-01-06,2022,1,0.017305171
Telangana,Suryapet,2022-01-07,2022,1,0.499588497
Telangana,Suryapet,2022-01-08,2022,1,0.11633467
Telangana,Suryapet,2022-01-09,2022,1,0.281585946
Telangana,Suryapet,2022-01-10,2022,1,0.029161508
Telangana,Suryapet,2022-01-11,2022,1,0.307568284
Telangana,Suryapet,2022-01-12,2022,1,0.278841044
Telangana,Suryapet,2022-01-13,2022,1,12.56684006
Telangana,Suryapet,2022-01-14,2022,1,1.180717417
Telangana,Suryapet,2022-01-15,2022,1,1.60433359
Telangana,Suryapet,2022-01-16,2022,1,5.307459988
Telangana,Suryapet,2022-01-17,2022,1,0.276768029
Telangana,Suryapet,2022-01-18,2022,1,0.0
Telangana,Suryapet,2022-01-19,2022,1,0.010741988
Telangana,Suryapet,2022-01-20,2022,1,0.35716497
Telangana,Suryapet,2022-01-21,2022,1,0.009652221
Telangana,Suryapet,2022-01-22,2022,1,0.0
Telangana,Suryapet,2022-01-23,2022,1,0.065697379
Telangana,Suryapet,2022-01-24,2022,1,0.0
Telangana,Suryapet,2022-01-25,2022,1,0.267771306
Telangana,Suryapet,2022-01-26,2022,1,0.139096869
Telangana,Suryapet,2022-01-27,2022,1,0.735240356
Telangana,Suryapet,2022-01-28,2022,1,0.041861799
Telangana,Suryapet,2022-01-29,2022,1,0.008160961
Telangana,Suryapet,2022-01-30,2022,1,0.195699201
Telangana,Vikarabad,2022-01-01,2022,1,0.0
Telangana,Vikarabad,2022-01-03,2022,1,0.0
Telangana,Vikarabad,2022-01-04,2022,1,0.0
Telangana,Vikarabad,2022-01-05,2022,1,0.0
Telangana,Vikarabad,2022-01-06,2022,1,0.0
Telangana,Vikarabad,2022-01-07,2022,1,0.0
Telangana,Vikarabad,2022-01-08,2022,1,0.0
Telangana,Vikarabad,2022-01-09,2022,1,0.000111207
Telangana,Vikarabad,2022-01-10,2022,1,0.018658875
Telangana,Vikarabad,2022-01-11,2022,1,0.001699872
Telangana,Vikarabad,2022-01-12,2022,1,0.042409422
Telangana,Vikarabad,2022-01-13,2022,1,0.157881564
Telangana,Vikarabad,2022-01-14,2022,1,0.0
Telangana,Vikarabad,2022-01-15,2022,1,0.704414224
Telangana,Vikarabad,2022-01-16,2022,1,1.242185394
Telangana,Vikarabad,2022-01-17,2022,1,0.511129252
Telangana,Vikarabad,2022-01-18,2022,1,0.022559048
Telangana,Vikarabad,2022-01-19,2022,1,0.0
Telangana,Vikarabad,2022-01-20,2022,1,0.000135037
Telangana,Vikarabad,2022-01-21,2022,1,0.0
Telangana,Vikarabad,2022-01-22,2022,1,0.0
Telangana,Vikarabad,2022-01-23,2022,1,0.0
Telangana,Vikarabad,2022-01-24,2022,1,0.000810219
Telangana,Vikarabad,2022-01-25,2022,1,0.0
Telangana,Vikarabad,2022-01-26,2022,1,0.0
Telangana,Vikarabad,2022-01-27,2022,1,0.0
Telangana,Vikarabad,2022-01-28,2022,1,0.0
Telangana,Vikarabad,2022-01-29,2022,1,0.0
Telangana,Vikarabad,2022-01-30,2022,1,0.0
Telangana,Wanaparthy,2022-01-01,2022,1,0.0
Telangana,Wanaparthy,2022-01-03,2022,1,0.0
Telangana,Wanaparthy,2022-01-04,2022,1,0.0
Telangana,Wanaparthy,2022-01-05,2022,1,0.0
Telangana,Wanaparthy,2022-01-06,2022,1,0.0
Telangana,Wanaparthy,2022-01-07,2022,1,0.0
Telangana,Wanaparthy,2022-01-08,2022,1,0.000339112
Telangana,Wanaparthy,2022-01-09,2022,1,0.0
Telangana,Wanaparthy,2022-01-10,2022,1,0.000488321
Telangana,Wanaparthy,2022-01-11,2022,1,0.001098723
Telangana,Wanaparthy,2022-01-12,2022,1,2.574158501
Telangana,Wanaparthy,2022-01-13,2022,1,14.50117518
Telangana,Wanaparthy,2022-01-14,2022,1,0.0
Telangana,Wanaparthy,2022-01-15,2022,1,0.319714794
Telangana,Wanaparthy,2022-01-16,2022,1,0.0
Telangana,Wanaparthy,2022-01-17,2022,1,0.0
Telangana,Wanaparthy,2022-01-18,2022,1,0.0
Telangana,Wanaparthy,2022-01-19,2022,1,0.0
Telangana,Wanaparthy,2022-01-20,2022,1,0.0
Telangana,Wanaparthy,2022-01-21,2022,1,0.0
Telangana,Wanaparthy,2022-01-22,2022,1,0.0
Telangana,Wanaparthy,2022-01-23,2022,1,0.200360934
Telangana,Wanaparthy,2022-01-24,2022,1,0.003363991
Telangana,Wanaparthy,2022-01-25,2022,1,0.0
Telangana,Wanaparthy,2022-01-26,2022,1,0.0
Telangana,Wanaparthy,2022-01-27,2022,1,0.0
Telangana,Wanaparthy,2022-01-28,2022,1,0.0
Telangana,Wanaparthy,2022-01-29,2022,1,0.000881691
Telangana,Wanaparthy,2022-01-30,2022,1,0.0
Telangana,Warangal (Rural),2022-01-01,2022,1,0.0
Telangana,Warangal (Rural),2022-01-03,2022,1,0.0
Telangana,Warangal (Rural),2022-01-04,2022,1,0.0
Telangana,Warangal (Rural),2022-01-05,2022,1,0.0
Telangana,Warangal (Rural),2022-01-06,2022,1,0.002071841
Telangana,Warangal (Rural),2022-01-07,2022,1,0.0
Telangana,Warangal (Rural),2022-01-08,2022,1,0.002661922
Telangana,Warangal (Rural),2022-01-09,2022,1,0.006281086
Telangana,Warangal (Rural),2022-01-10,2022,1,0.000340936
Telangana,Warangal (Rural),2022-01-11,2022,1,3.711007316
Telangana,Warangal (Rural),2022-01-12,2022,1,60.43516851
Telangana,Warangal (Rural),2022-01-13,2022,1,20.24651079
Telangana,Warangal (Rural),2022-01-14,2022,1,2.696015266
Telangana,Warangal (Rural),2022-01-15,2022,1,1.929172013
Telangana,Warangal (Rural),2022-01-16,2022,1,0.016273127
Telangana,Warangal (Rural),2022-01-17,2022,1,1.135539076
Telangana,Warangal (Rural),2022-01-18,2022,1,0.0
Telangana,Warangal (Rural),2022-01-19,2022,1,0.007946426
Telangana,Warangal (Rural),2022-01-20,2022,1,0.0
Telangana,Warangal (Rural),2022-01-21,2022,1,0.0
Telangana,Warangal (Rural),2022-01-22,2022,1,0.018358081
Telangana,Warangal (Rural),2022-01-23,2022,1,0.0
Telangana,Warangal (Rural),2022-01-24,2022,1,0.008470943
Telangana,Warangal (Rural),2022-01-25,2022,1,0.0
Telangana,Warangal (Rural),2022-01-26,2022,1,0.0
Telangana,Warangal (Rural),2022-01-27,2022,1,0.032467577
Telangana,Warangal (Rural),2022-01-28,2022,1,0.015197868
Telangana,Warangal (Rural),2022-01-29,2022,1,0.0
Telangana,Warangal (Rural),2022-01-30,2022,1,0.004838666
Telangana,Warangal (Urban),2022-01-01,2022,1,0.0
Telangana,Warangal (Urban),2022-01-03,2022,1,0.0
Telangana,Warangal (Urban),2022-01-04,2022,1,0.0
Telangana,Warangal (Urban),2022-01-05,2022,1,0.005662577
Telangana,Warangal (Urban),2022-01-06,2022,1,0.000780177
Telangana,Warangal (Urban),2022-01-07,2022,1,0.0
Telangana,Warangal (Urban),2022-01-08,2022,1,0.000377505
Telangana,Warangal (Urban),2022-01-09,2022,1,0.159005162
Telangana,Warangal (Urban),2022-01-10,2022,1,0.023178815
Telangana,Warangal (Urban),2022-01-11,2022,1,0.592834062
Telangana,Warangal (Urban),2022-01-12,2022,1,35.34535263
Telangana,Warangal (Urban),2022-01-13,2022,1,2.712701555
Telangana,Warangal (Urban),2022-01-14,2022,1,0.201336071
Telangana,Warangal (Urban),2022-01-15,2022,1,2.107485325
Telangana,Warangal (Urban),2022-01-16,2022,1,0.001409352
Telangana,Warangal (Urban),2022-01-17,2022,1,2.759336022
Telangana,Warangal (Urban),2022-01-18,2022,1,0.0
Telangana,Warangal (Urban),2022-01-19,2022,1,0.000100668
Telangana,Warangal (Urban),2022-01-20,2022,1,0.000201336
Telangana,Warangal (Urban),2022-01-21,2022,1,0.0
Telangana,Warangal (Urban),2022-01-22,2022,1,0.0
Telangana,Warangal (Urban),2022-01-23,2022,1,0.0
Telangana,Warangal (Urban),2022-01-24,2022,1,0.000176169
Telangana,Warangal (Urban),2022-01-25,2022,1,0.0
Telangana,Warangal (Urban),2022-01-26,2022,1,0.0
Telangana,Warangal (Urban),2022-01-27,2022,1,0.002541868
Telangana,Warangal (Urban),2022-01-28,2022,1,0.001560355
Telangana,Warangal (Urban),2022-01-29,2022,1,0.0
Telangana,Warangal (Urban),2022-01-30,2022,1,0.000704676
Telangana,Yadadri Bhuvanagiri,2022-01-01,2022,1,0.007282519
Telangana,Yadadri Bhuvanagiri,2022-01-03,2022,1,0.0
Telangana,Yadadri Bhuvanagiri,2022-01-04,2022,1,0.0
Telangana,Yadadri Bhuvanagiri,2022-01-05,2022,1,0.00130175
Telangana,Yadadri Bhuvanagiri,2022-01-06,2022,1,0.002913008
Telangana,Yadadri Bhuvanagiri,2022-01-07,2022,1,0.0
Telangana,Yadadri Bhuvanagiri,2022-01-08,2022,1,0.183291898
Telangana,Yadadri Bhuvanagiri,2022-01-09,2022,1,0.046435161
Telangana,Yadadri Bhuvanagiri,2022-01-10,2022,1,0.004706328
Telangana,Yadadri Bhuvanagiri,2022-01-11,2022,1,0.405809264
Telangana,Yadadri Bhuvanagiri,2022-01-12,2022,1,17.81808444
Telangana,Yadadri Bhuvanagiri,2022-01-13,2022,1,15.13983797
Telangana,Yadadri Bhuvanagiri,2022-01-14,2022,1,0.304045165
Telangana,Yadadri Bhuvanagiri,2022-01-15,2022,1,2.215069163
Telangana,Yadadri Bhuvanagiri,2022-01-16,2022,1,6.453376836
Telangana,Yadadri Bhuvanagiri,2022-01-17,2022,1,0.318227871
Telangana,Yadadri Bhuvanagiri,2022-01-18,2022,1,0.0
Telangana,Yadadri Bhuvanagiri,2022-01-19,2022,1,0.0
Telangana,Yadadri Bhuvanagiri,2022-01-20,2022,1,0.117913085
Telangana,Yadadri Bhuvanagiri,2022-01-21,2022,1,0.0
Telangana,Yadadri Bhuvanagiri,2022-01-22,2022,1,0.0
Telangana,Yadadri Bhuvanagiri,2022-01-23,2022,1,0.018397463
Telangana,Yadadri Bhuvanagiri,2022-01-24,2022,1,0.051887947
Telangana,Yadadri Bhuvanagiri,2022-01-25,2022,1,0.065387917
Telangana,Yadadri Bhuvanagiri,2022-01-26,2022,1,0.021128408
Telangana,Yadadri Bhuvanagiri,2022-01-27,2022,1,0.218348124
Telangana,Yadadri Bhuvanagiri,2022-01-28,2022,1,0.019043787
Telangana,Yadadri Bhuvanagiri,2022-01-29,2022,1,0.0
Telangana,Yadadri Bhuvanagiri,2022-01-30,2022,1,3.64e-05
Tripura,Dhalai,2022-01-01,2022,1,0.0
Tripura,Dhalai,2022-01-03,2022,1,0.0
Tripura,Dhalai,2022-01-04,2022,1,0.0
Tripura,Dhalai,2022-01-05,2022,1,0.0
Tripura,Dhalai,2022-01-06,2022,1,1.063057514
Tripura,Dhalai,2022-01-07,2022,1,0.0
Tripura,Dhalai,2022-01-08,2022,1,0.000445534
Tripura,Dhalai,2022-01-09,2022,1,0.0
Tripura,Dhalai,2022-01-10,2022,1,0.0
Tripura,Dhalai,2022-01-11,2022,1,0.002970229
Tripura,Dhalai,2022-01-12,2022,1,0.37344448
Tripura,Dhalai,2022-01-13,2022,1,4.916942664
Tripura,Dhalai,2022-01-14,2022,1,1.26729792
Tripura,Dhalai,2022-01-15,2022,1,0.19244612
Tripura,Dhalai,2022-01-16,2022,1,5.607471519
Tripura,Dhalai,2022-01-17,2022,1,0.0
Tripura,Dhalai,2022-01-18,2022,1,0.006485001
Tripura,Dhalai,2022-01-19,2022,1,0.15167972
Tripura,Dhalai,2022-01-20,2022,1,0.000148511
Tripura,Dhalai,2022-01-21,2022,1,0.004059314
Tripura,Dhalai,2022-01-22,2022,1,0.0
Tripura,Dhalai,2022-01-23,2022,1,0.007227558
Tripura,Dhalai,2022-01-24,2022,1,5.450816665
Tripura,Dhalai,2022-01-25,2022,1,0.391290609
Tripura,Dhalai,2022-01-26,2022,1,0.005309285
Tripura,Dhalai,2022-01-27,2022,1,2.548184639
Tripura,Dhalai,2022-01-28,2022,1,0.217730198
Tripura,Dhalai,2022-01-29,2022,1,0.0
Tripura,Dhalai,2022-01-30,2022,1,0.008168131
Tripura,Gomati,2022-01-01,2022,1,0.0
Tripura,Gomati,2022-01-03,2022,1,0.0
Tripura,Gomati,2022-01-04,2022,1,0.002191469
Tripura,Gomati,2022-01-05,2022,1,0.0
Tripura,Gomati,2022-01-06,2022,1,0.947346256
Tripura,Gomati,2022-01-07,2022,1,0.0
Tripura,Gomati,2022-01-08,2022,1,0.0
Tripura,Gomati,2022-01-09,2022,1,0.0
Tripura,Gomati,2022-01-10,2022,1,0.0
Tripura,Gomati,2022-01-11,2022,1,0.007911576
